county_ansi,asd_desc,util_practice_desc,freq_desc,commodity_desc,short_desc,load_time,CV (%),class_desc,year,region_desc,zip_5,county_name,state_name,group_desc,watershed_code,begin_code,state_fips_code,watershed_desc,country_name,state_alpha,domain_desc,asd_code,domaincat_desc,reference_period_desc,week_ending,Value,county_code,state_ansi,statisticcat_desc,country_code,source_desc,end_code,prodn_practice_desc,location_desc,sector_desc,unit_desc,agg_level_desc,congr_district_code
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,25.3,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (LESS THAN 1,000 $)",YEAR,,"9,137",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,4.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1111),YEAR,,"77,829,643",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,8.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1112),YEAR,,"325,344",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,6.3,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1113),YEAR,,"25,331",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,5.9,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1114),YEAR,,"44,947",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,9.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1119),YEAR,,"1,633,083",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,13.7,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11191),YEAR,,"149,965",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,13.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11192),YEAR,,"518,718",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,12.3,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11193 & 11194 & 11199),YEAR,,"964,400",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,5.3,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (112111),YEAR,,"1,015,685",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,5.4,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (112112),YEAR,,"624,259",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,6.5,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11212),YEAR,,"879,802",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,16.1,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1122),YEAR,,"1,425,107",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,6.1,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1123),YEAR,,"545,381",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,11.2,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1124),YEAR,,"6,684",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2024-07-02 12:00:00.000,19.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1125 & 1129),YEAR,,"243,970",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2025-08-19 12:00:00.000,4.5,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,TOTAL,,NOT SPECIFIED,YEAR,,"84,599,236",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,6.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,,"5,323,857",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,8.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,,"2,637,636",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,18.1,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,,"2,622",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,4.3,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,,"586,989",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,15.2,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (15.0 TO 24.9 ACRES),YEAR,,"5,553",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,9.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",YEAR,,"1,254,392",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,6.7,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (25.0 TO 49.9 ACRES),YEAR,,"33,011",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,9.9,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (250 TO 499 ACRES),YEAR,,"1,017,114",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,6.0,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,,"976,238",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,2.7,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,,"455,591",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,5.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,,"134,399",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,10.2,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,,"1,807,249",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,10.0,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",YEAR,,"1,864,485",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,36.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (1.0 TO 9.9 ACRES),YEAR,,247,,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,11.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (10.0 TO 49.9 ACRES),YEAR,,"9,985",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,12.4,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (100 TO 139 ACRES),YEAR,,"30,367",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,6.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (140 TO 179 ACRES),YEAR,,"58,187",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,9.5,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (180 TO 219 ACRES),YEAR,,"38,205",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,5.4,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,"AREA OPERATED: (2,000 OR MORE ACRES)",YEAR,,"5,669,290",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,8.4,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (220 TO 259 ACRES),YEAR,,"45,171",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,8.2,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (260 TO 499 ACRES),YEAR,,"318,347",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,18.2,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (50.0 TO 69.9 ACRES),YEAR,,"9,856",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,18.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (500 TO 999 ACRES),YEAR,,"845,775",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,13.7,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (70.0 TO 99.9 ACRES),YEAR,,"20,879",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,47.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (1,000 TO 2,499 $)",YEAR,,212,,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,5.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (1,000,000 OR MORE $)",YEAR,,"6,728,750",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,30.6,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (10,000 TO 24,999 $)",YEAR,,"12,817",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,12.2,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (100,000 TO 249,999 $)",YEAR,,"251,261",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,44.1,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (2,500 TO 4,999 $)",YEAR,,851,,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,19.5,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (25,000 TO 49,999 $)",YEAR,,"28,945",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,10.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (250,000 TO 499,999 $)",YEAR,,"491,211",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,33.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (5,000 TO 9,999 $)",YEAR,,"4,537",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,13.8,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (50,000 TO 99,999 $)",YEAR,,"69,305",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,16.7,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (500,000 TO 999,999 $)",YEAR,,"1,322,872",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,14.9,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (LESS THAN 1,000 $)",YEAR,,33,,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,24.3,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (1,000 TO 2,499 $)",YEAR,,267,,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,5.7,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (1,000,000 OR MORE $)",YEAR,,"6,689,488",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,36.7,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (10,000 TO 24,999 $)",YEAR,,"13,651",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,12.2,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (100,000 TO 249,999 $)",YEAR,,"261,276",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,39.4,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (2,500 TO 4,999 $)",YEAR,,839,,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,17.3,ALL CLASSES,2022,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (25,000 TO 49,999 $)",YEAR,,"30,555",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
