prodn_practice_desc,end_code,sector_desc,location_desc,unit_desc,congr_district_code,agg_level_desc,week_ending,Value,county_code,state_ansi,country_code,statisticcat_desc,source_desc,asd_code,domaincat_desc,reference_period_desc,state_fips_code,watershed_desc,country_name,state_alpha,domain_desc,county_name,state_name,watershed_code,group_desc,begin_code,class_desc,year,region_desc,zip_5,CV (%),county_ansi,asd_desc,util_practice_desc,freq_desc,commodity_desc,short_desc,load_time
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"353,462",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2017,,,8.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,691,771",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2017,,,3.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
"IRRIGATED, ENTIRE CROP",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"831,920",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2017,,,7.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",2018-02-01 00:00:00.000
"IRRIGATED, NONE OF CROP",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"22,483,500",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2017,,,0.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, IRRIGATED, NONE OF CROP - ACRES HARVESTED",2018-02-01 00:00:00.000
"IRRIGATED, PART OF CROP, IRRIGATED PORTION",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"859,851",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2017,,,2.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED",2018-02-01 00:00:00.000
"IRRIGATED, PART OF CROP, NON-IRRIGATED PORTION",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,011,146",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2017,,,(L),,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, IRRIGATED, PART OF CROP, NON-IRRIGATED PORTION - ACRES HARVESTED",2018-02-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"480,539",,,9000,AREA HARVESTED,CENSUS,,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",YEAR,99,,UNITED STATES,US,"IRRIGATION METHOD, PRIMARY",,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2018,,,7.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,831,164",,,9000,AREA HARVESTED,CENSUS,,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",YEAR,99,,UNITED STATES,US,"IRRIGATION METHOD, PRIMARY",,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2018,,,4.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,311,703",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2018,,,3.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,423,482",,,9000,AREA HARVESTED,CENSUS,,WATER SOURCE: (GROUND),YEAR,99,,UNITED STATES,US,WATER SOURCE,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2018,,,4.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"826,783",,,9000,AREA HARVESTED,CENSUS,,WATER SOURCE: (OFF FARM),YEAR,99,,UNITED STATES,US,WATER SOURCE,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2018,,,5.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"165,315",,,9000,AREA HARVESTED,CENSUS,,WATER SOURCE: (ON FARM SURFACE),YEAR,99,,UNITED STATES,US,WATER SOURCE,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2018,,,19.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"450,854",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2019,,,7.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, ORGANIC - ACRES HARVESTED",2018-02-01 00:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"164,697",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2019,,,10.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), ORGANIC - ACRES HARVESTED",2018-02-01 00:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"11,076",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2019,,,34.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM, ORGANIC - ACRES HARVESTED",2018-02-01 00:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"275,081",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2019,,,11.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, ORGANIC - ACRES HARVESTED",2018-02-01 00:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"376,682",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2021,,,8.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, ORGANIC - ACRES HARVESTED",2022-12-15 12:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"126,189",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2021,,,10.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), ORGANIC - ACRES HARVESTED",2022-12-15 12:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"9,041",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2021,,,51.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM, ORGANIC - ACRES HARVESTED",2022-12-15 12:00:00.000
ORGANIC,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"241,452",,,9000,AREA HARVESTED,CENSUS,,ORGANIC STATUS: (NOP USDA CERTIFIED),YEAR,99,,UNITED STATES,US,ORGANIC STATUS,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2021,,,9.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER, ORGANIC - ACRES HARVESTED",2022-12-15 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"20,881,540",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,8.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"9,266,322",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,9.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"64,825",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,7.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"3,268,698",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,5.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"135,848",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (15.0 TO 24.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,6.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"4,604,221",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,9.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"453,521",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (25.0 TO 49.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,5.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"4,290,145",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (250 TO 499 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,6.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"4,191,797",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,10.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,819,200",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,4.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,055,908",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,5.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"7,061,509",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,8.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"5,376,657",,,9000,AREA HARVESTED,CENSUS,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,7.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,948",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (1.0 TO 9.9 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,11.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"64,047",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (10.0 TO 49.9 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,12.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"134,908",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (100 TO 139 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,9.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"254,611",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (140 TO 179 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,7.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"177,993",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (180 TO 219 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,9.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"26,966,650",,,9000,AREA HARVESTED,CENSUS,,"AREA OPERATED: (2,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,7.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"189,227",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (220 TO 259 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,4.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,225,351",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (260 TO 499 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,6.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"45,371",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (50.0 TO 69.9 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,14.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,666,720",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (500 TO 999 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,5.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"108,511",,,9000,AREA HARVESTED,CENSUS,,AREA OPERATED: (70.0 TO 99.9 ACRES),YEAR,99,,UNITED STATES,US,AREA OPERATED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,13.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"9,774",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (1,000 TO 2,499 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,10.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"19,997,420",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (1,000,000 OR MORE $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,3.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"249,411",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (10,000 TO 24,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,8.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,726,266",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (100,000 TO 249,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,8.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"21,519",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (2,500 TO 4,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,13.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"479,415",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (25,000 TO 49,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,9.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"4,985,175",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (250,000 TO 499,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,15.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"72,718",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (5,000 TO 9,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,10.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"962,633",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (50,000 TO 99,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,6.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"7,705,210",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (500,000 TO 999,999 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,10.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,453",,,9000,AREA HARVESTED,CENSUS,,"ECONOMIC CLASS: (LESS THAN 1,000 $)",YEAR,99,,UNITED STATES,US,ECONOMIC CLASS,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,17.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"12,854",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (1,000 TO 2,499 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,7.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"18,892,101",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (1,000,000 OR MORE $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,3.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"304,230",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (10,000 TO 24,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,8.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"3,068,893",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (100,000 TO 249,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2022,,,7.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-07-02 12:00:00.000
