Value,week_ending,country_code,statisticcat_desc,county_code,state_ansi,source_desc,end_code,prodn_practice_desc,sector_desc,location_desc,agg_level_desc,congr_district_code,unit_desc,watershed_desc,state_fips_code,state_alpha,country_name,domain_desc,asd_code,domaincat_desc,reference_period_desc,class_desc,region_desc,year,zip_5,county_name,state_name,begin_code,group_desc,watershed_code,county_ansi,freq_desc,util_practice_desc,asd_desc,commodity_desc,load_time,short_desc,CV (%)
47,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2022,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2024-01-09 15:00:00.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
47.9,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - AUG FORECAST,WINTER,,2022,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2022-08-12 12:00:52.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
48,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - JUL FORECAST,WINTER,,2022,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2022-07-12 12:00:38.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
48.2,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - JUN FORECAST,WINTER,,2022,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2022-06-10 12:01:13.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
47.9,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - MAY FORECAST,WINTER,,2022,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2022-05-12 12:00:26.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
48.7,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2024-09-30 12:00:00.000,"WHEAT - YIELD, MEASURED IN BU / ACRE",
45.8,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - AUG FORECAST,ALL CLASSES,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-08-11 12:00:00.000,"WHEAT - YIELD, MEASURED IN BU / ACRE",
46.1,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - JUL FORECAST,ALL CLASSES,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-07-12 12:00:00.000,"WHEAT - YIELD, MEASURED IN BU / ACRE",
46,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2024-09-30 12:00:00.000,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",
41.8,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-08-11 12:00:00.000,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",
45.2,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-07-12 12:00:00.000,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",
37,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2024-09-30 12:00:00.000,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",
35.5,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - AUG FORECAST,"SPRING, DURUM",,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-08-11 12:00:00.000,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",
37.9,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - JUL FORECAST,"SPRING, DURUM",,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-07-12 12:00:00.000,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",
50.6,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2024-09-30 12:00:00.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
48.1,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - AUG FORECAST,WINTER,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-08-11 12:00:00.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
46.9,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - JUL FORECAST,WINTER,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-07-12 12:00:00.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
44.9,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - JUN FORECAST,WINTER,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-06-09 12:00:00.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
44.7,,9000,YIELD,,,SURVEY,00,ALL PRODUCTION PRACTICES,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR - MAY FORECAST,WINTER,,2023,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2023-05-12 12:00:00.000,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",
71.4,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
32.8,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
34.7,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
82.6,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
27.2,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
34.3,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
95.6,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
24.5,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
28.5,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
65.2,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
36.4,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
34.4,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2002,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
80.3,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
37,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
42.7,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
87.2,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
34.9,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
34.8,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
99,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
28.1,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
30.9,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
74.9,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",
38.5,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",
43.3,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2007,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-01-01 00:00:00.000,"WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",
81.8,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",2.9
42.9,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",(L)
43,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,ALL CLASSES,,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",3.5
89.1,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",0.5
40.8,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",(L)
43,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, (EXCL DURUM)",,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",1.6
96,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",1.2
32.9,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",(L)
36.6,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,"SPRING, DURUM",,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, SPRING, DURUM, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",1.2
76.8,,9000,YIELD,,,CENSUS,00,"IRRIGATED, ENTIRE CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",4.4
44.3,,9000,YIELD,,,CENSUS,00,"IRRIGATED, NONE OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, WINTER, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",(L)
42.7,,9000,YIELD,,,CENSUS,00,"IRRIGATED, PART OF CROP",CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,TOTAL,,NOT SPECIFIED,YEAR,WINTER,,2012,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, WINTER, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",4.2
95,,9000,YIELD,,,CENSUS,00,IRRIGATED,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,"IRRIGATION METHOD, PRIMARY",,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",YEAR,ALL CLASSES,,2013,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",
75,,9000,YIELD,,,CENSUS,00,IRRIGATED,CROPS,US TOTAL,NATIONAL,,BU / ACRE,,99,US,UNITED STATES,"IRRIGATION METHOD, PRIMARY",,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",YEAR,ALL CLASSES,,2013,,,US TOTAL,00,FIELD CROPS,00000000,,ANNUAL,ALL UTILIZATION PRACTICES,,WHEAT,2012-12-31 00:00:00.000,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",
