group_desc,watershed_code,begin_code,state_name,county_name,zip_5,year,region_desc,class_desc,CV (%),short_desc,load_time,commodity_desc,asd_desc,util_practice_desc,freq_desc,county_ansi,unit_desc,congr_district_code,agg_level_desc,location_desc,sector_desc,prodn_practice_desc,end_code,source_desc,state_ansi,county_code,country_code,statisticcat_desc,week_ending,Value,reference_period_desc,domaincat_desc,asd_code,domain_desc,country_name,state_alpha,state_fips_code,watershed_desc
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,17.0,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"18,156",YEAR,NAICS CLASSIFICATION: (11192),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,8.5,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"367,971",YEAR,NAICS CLASSIFICATION: (11193 & 11194 & 11199),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.8,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"425,913",YEAR,NAICS CLASSIFICATION: (112111),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,7.3,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"253,447",YEAR,NAICS CLASSIFICATION: (112112),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,4.1,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"2,635,391",YEAR,NAICS CLASSIFICATION: (11212),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,14.7,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"22,330",YEAR,NAICS CLASSIFICATION: (1122),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,7.2,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"27,826",YEAR,NAICS CLASSIFICATION: (1123),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,2.6,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"2,406",YEAR,NAICS CLASSIFICATION: (1124),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,9.1,"CORN, SILAGE - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"33,476",YEAR,NAICS CLASSIFICATION: (1125 & 1129),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,3.2,"CORN, SILAGE - ACRES HARVESTED",2025-08-19 12:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"5,978,417",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,3.9,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"5,561,379",YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,6.8,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,876,646",YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,6.7,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"7,138",YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.9,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"945,747",YEAR,AREA HARVESTED: (100 TO 249 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,11.2,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"11,987",YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,252,977",YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.6,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"55,397",YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,4.6,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,658,545",YEAR,AREA HARVESTED: (250 TO 499 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.0,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"820,036",YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,6.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"611,720",YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,8.4,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"213,198",YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.7,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,547,259",YEAR,AREA HARVESTED: (500 TO 999 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,7.0,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,225,225",YEAR,"AREA OPERATED: (1,000 TO 1,999 ACRES)",,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,18.8,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,053",YEAR,AREA OPERATED: (1.0 TO 9.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,9.4,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"15,192",YEAR,AREA OPERATED: (10.0 TO 49.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,13.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"42,579",YEAR,AREA OPERATED: (100 TO 139 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,10.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"101,095",YEAR,AREA OPERATED: (140 TO 179 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,23.8,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"61,113",YEAR,AREA OPERATED: (180 TO 219 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,2.7,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"6,606,936",YEAR,"AREA OPERATED: (2,000 OR MORE ACRES)",,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,20.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"80,101",YEAR,AREA OPERATED: (220 TO 259 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,9.3,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"535,970",YEAR,AREA OPERATED: (260 TO 499 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,11.9,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"10,726",YEAR,AREA OPERATED: (50.0 TO 69.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,9.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,284,908",YEAR,AREA OPERATED: (500 TO 999 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,14.2,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"35,752",YEAR,AREA OPERATED: (70.0 TO 99.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,28.9,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,550,YEAR,"ECONOMIC CLASS: (1,000 TO 2,499 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,3.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"8,033,710",YEAR,"ECONOMIC CLASS: (1,000,000 OR MORE $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,12.2,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"7,813",YEAR,"ECONOMIC CLASS: (10,000 TO 24,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,12.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"408,167",YEAR,"ECONOMIC CLASS: (100,000 TO 249,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,12.9,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,115",YEAR,"ECONOMIC CLASS: (2,500 TO 4,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,18.8,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"24,103",YEAR,"ECONOMIC CLASS: (25,000 TO 49,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,7.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"747,937",YEAR,"ECONOMIC CLASS: (250,000 TO 499,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,30.6,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,685",YEAR,"ECONOMIC CLASS: (5,000 TO 9,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,15.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"76,234",YEAR,"ECONOMIC CLASS: (50,000 TO 99,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.9,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,698,043",YEAR,"ECONOMIC CLASS: (500,000 TO 999,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,11.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,293,YEAR,"ECONOMIC CLASS: (LESS THAN 1,000 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,29.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,575,YEAR,"FARM SALES: (1,000 TO 2,499 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,3.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"7,961,067",YEAR,"FARM SALES: (1,000,000 OR MORE $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,11.5,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"8,560",YEAR,"FARM SALES: (10,000 TO 24,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,13.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"417,099",YEAR,"FARM SALES: (100,000 TO 249,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,14.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,188",YEAR,"FARM SALES: (2,500 TO 4,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,18.4,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"25,513",YEAR,"FARM SALES: (25,000 TO 49,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,8.0,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"772,990",YEAR,"FARM SALES: (250,000 TO 499,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,27.2,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,906",YEAR,"FARM SALES: (5,000 TO 9,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,12.7,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"86,873",YEAR,"FARM SALES: (50,000 TO 99,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.7,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,723,586",YEAR,"FARM SALES: (500,000 TO 999,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,11.1,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,293,YEAR,"FARM SALES: (LESS THAN 1,000 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,4.4,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"9,653,415",YEAR,NAICS CLASSIFICATION: (1111),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,9.0,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"197,270",YEAR,NAICS CLASSIFICATION: (1112),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,13.7,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"5,879",YEAR,NAICS CLASSIFICATION: (1113),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,4.2,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"4,495",YEAR,NAICS CLASSIFICATION: (1114),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,5.9,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"514,637",YEAR,NAICS CLASSIFICATION: (1119),,NAICS CLASSIFICATION,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2022,,ALL CLASSES,51.8,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2024-07-02 12:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,626,YEAR,NAICS CLASSIFICATION: (11191),,NAICS CLASSIFICATION,UNITED STATES,US,99,
